code,name,market,type,industry,price,chg,chg_pct,score,A,B,C,D,E,S2h,S2m,foreign_days,trust_days,broker_days,broker_conc,margin_ratio,short_ratio,big_chg,rsi,trust_d1,trust_d3,trust_d5,broker_names,broker_silent,broker_known,turnover_pct,holding_rising,trust_holding_pct,trust_pullback,volume_ratio,ma_trend,revenue_months,eps_growth,gpm_improving,tags,signal,signal_desc,scan_date
1260,富味鄉,上市,STOCK,,0,0,0,19,0,0,0,2,0,15,2,0,0,0,0,0.0,0.0,0.0,45.3,0,0,0,{},0,0,0.0,0,0.0,0,0.31,0,0,0,0,★大戶接手,NONE,,2026-05-08
1264,德麥,上市,STOCK,,0,0,0,25,1,0,0,0,0,15,9,1,0,0,0,0.0,0.0,0.0,33.3,0,0,0,{},0,0,13.9,1,0.0,0,0.89,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
1268,漢來美食,上市,STOCK,,0,0,0,30,1,0,0,10,0,15,4,1,0,0,0,0.4,0.0,0.0,61.0,0,0,0,{},0,0,8.4,0,0.0,0,5.44,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1269,乾杯,上市,STOCK,,0,0,0,29,0,0,0,2,0,25,2,0,0,0,0,0.0,0.0,2.0,46.6,0,0,0,{},0,0,0.0,0,0.0,0,0.44,0,0,0,0,★籌碼集中 ★大戶接手,NONE,,2026-05-08
1271,晨暉生技,上市,STOCK,,0,0,0,27,0,0,0,20,0,5,2,0,0,0,0,0.0,0.0,-0.02,62.4,0,0,0,{},0,0,0.0,0,0.0,0,1.15,2,0,0,0,,NONE,,2026-05-08
1293,利統,上市,STOCK,,0,0,0,22,0,0,0,5,0,15,2,0,0,0,0,0.0,0.0,0.0,54.4,0,0,0,{},0,0,0.0,0,0.0,0,0.0,0,0,0,0,★大戶接手,NONE,,2026-05-08
1294,漢田生技,上市,STOCK,,0,0,0,19,0,0,0,0,0,15,4,0,0,0,0,2.0,0.0,0.0,36.0,0,0,0,{},0,0,-5.2,0,0.0,0,1.89,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1295,生合,上市,STOCK,,0,0,0,22,0,0,0,3,0,15,4,0,0,0,0,1.8,0.0,0.03,31.5,0,0,0,{},0,0,-5.8,0,0.0,0,0.76,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1301,台塑,上市,STOCK,,0,0,0,16,0,5,0,2,0,5,4,0,0,0,0,1.0,0.0,-0.01,45.0,0,-10,-36,{},0,0,-20.5,1,-0.15,1,1.95,0,0,0,0,★投信護盤 ★籌碼乾淨,NONE,,2026-05-08
1303,南亞,上市,STOCK,,0,0,0,30,0,6,0,15,0,5,4,0,1,0,0,2.5,0.1,-0.02,51.8,71,13,-3080,{},0,0,-17.9,1,-0.5,0,0.6,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1304,台聚,上市,STOCK,,0,0,0,9,0,0,0,0,0,5,4,0,0,0,0,4.5,0.1,-0.22,36.9,0,0,0,{},0,0,-11.8,1,0.0,0,0.53,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1305,華夏,上市,STOCK,,0,0,0,19,0,0,0,0,0,15,4,0,0,0,0,5.2,0.2,0.32,36.3,0,0,0,{},0,0,-11.1,0,-0.21,0,0.46,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1307,三芳,上市,STOCK,,0,0,0,20,0,3,0,8,0,5,4,0,1,0,0,2.0,0.0,-0.21,52.5,154,359,1059,{},0,0,-11.6,0,0.38,0,1.33,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1308,亞聚,上市,STOCK,,0,0,0,19,0,0,0,0,0,15,4,0,0,0,0,5.5,0.0,0.03,35.0,0,0,0,{},0,0,-12.1,1,0.0,0,0.7,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1309,台達化,上市,STOCK,,0,0,0,14,0,0,0,0,0,5,9,0,0,0,0,8.9,1.4,-0.48,39.4,0,0,0,{},0,0,-12.0,1,0.0,0,0.52,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
1310,台苯,上市,STOCK,,0,0,0,9,0,0,0,0,0,5,4,0,0,0,0,8.9,0.0,-0.38,32.1,0,0,0,{},0,0,-34.4,0,0.0,0,0.87,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1312,國喬,上市,STOCK,,0,0,0,9,0,0,0,0,0,5,4,0,0,0,0,5.7,0.0,-0.19,37.0,0,0,0,{},0,0,-42.5,0,0.0,0,0.67,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1312A,國喬特,上市,STOCK,,0,0,0,31,1,0,0,13,0,15,2,2,0,0,0,0.0,0.0,0.0,53.8,0,0,0,{},0,0,4.0,1,0.0,0,0.69,1,0,0,0,,NONE,,2026-05-08
1313,聯成,上市,STOCK,,0,0,0,11,0,0,0,2,0,5,4,0,0,0,0,3.5,0.0,-0.17,41.7,0,0,0,{},0,0,-4.0,0,0.0,0,1.04,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1314,中石化,上市,STOCK,,0,0,0,21,0,0,0,2,0,15,4,0,0,0,0,5.0,0.0,0.0,45.8,0,0,0,{},0,0,-28.9,0,0.0,0,1.44,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1315,達新,上市,STOCK,,0,0,0,22,1,0,0,2,0,15,4,1,0,0,0,0.3,0.0,0.0,40.9,0,0,0,{},0,0,17.9,1,0.0,0,0.35,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1316,上曜,上市,STOCK,,0,0,0,22,0,0,0,3,0,15,4,0,0,0,0,11.9,0.0,0.68,38.0,0,0,0,{},0,0,-15.8,1,0.0,0,0.52,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1319,東陽,上市,STOCK,,0,0,0,37,0,15,0,13,0,5,4,0,6,0,0,3.9,0.0,-0.42,54.9,709,1243,1842,{},0,0,-36.2,0,-0.39,1,1.15,1,0,0,0,★投信認養中 ★投信護盤 ★籌碼乾淨,NONE,,2026-05-08
1321,大洋,上市,STOCK,,0,0,0,19,0,0,0,0,0,15,4,0,0,0,0,12.6,0.0,0.21,23.0,0,0,0,{},0,0,-23.3,1,0.0,0,0.54,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1323,永裕,上市,STOCK,,0,0,0,19,0,0,0,0,0,15,4,0,0,0,0,0.6,0.0,0.01,39.7,0,0,0,{},0,0,-4.3,0,0.0,0,0.45,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1324,地球,上市,STOCK,,0,0,0,22,3,0,0,0,0,15,4,3,0,0,0,8.4,0.0,0.01,39.6,0,0,0,{},0,0,22.3,1,0.0,0,1.11,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1325,恆大,上市,STOCK,,0,0,0,29,0,0,0,20,0,5,4,0,0,0,0,11.8,0.0,-0.06,57.8,0,0,0,{},0,0,-1.2,1,0.0,0,5.16,1,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1326,台化,上市,STOCK,,0,0,0,24,0,3,0,2,0,15,4,0,0,0,0,1.0,0.0,0.07,44.3,0,0,-34,{},0,0,-42.6,1,-0.12,0,1.72,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1336,台翰,上市,STOCK,,0,0,0,25,1,0,0,5,0,15,4,1,0,0,0,13.5,0.0,0.05,43.5,0,0,0,{},0,0,9.7,1,0.0,0,1.02,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1337,再生-KY,上市,STOCK,,0,0,0,7,0,0,0,0,0,5,2,0,0,0,0,31.5,0.0,-0.36,38.1,0,0,0,{},0,0,-1.0,1,0.0,0,0.86,0,0,0,0,,NONE,,2026-05-08
1338,廣華-KY,上市,STOCK,,0,0,0,26,0,0,0,2,0,15,9,0,0,0,0,10.7,0.0,0.0,42.6,0,0,0,{},0,0,-5.2,1,0.0,0,0.87,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
1339,昭輝,上市,STOCK,,0,0,0,29,5,0,0,5,0,15,4,5,0,0,0,3.1,0.0,0.0,52.0,0,0,0,{},0,0,5.6,0,0.0,0,2.35,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1340,勝悅-KY,上市,STOCK,,0,0,0,9,0,0,0,0,0,5,4,0,0,0,0,2.8,0.0,-0.31,27.1,0,0,0,{},0,0,-17.8,0,0.0,0,0.9,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1341,富林-KY,上市,STOCK,,0,0,0,42,5,0,0,20,0,15,2,5,0,0,0,0.0,0.0,0.0,64.9,0,0,0,{},0,0,15.5,1,0.0,0,2.53,2,0,0,0,★大戶接手,NONE,,2026-05-08
1342,八貫,上市,STOCK,,0,0,0,28,1,0,0,18,0,5,4,2,0,0,0,2.9,0.0,-0.12,54.0,0,0,0,{},0,0,4.4,1,0.0,0,1.21,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1343,旭東環保,上市,STOCK,,0,0,0,30,0,0,0,3,0,25,2,0,0,0,0,0.0,0.0,0.95,38.1,0,0,0,{},0,0,0.0,0,0.0,0,0.82,0,0,0,0,★籌碼集中 ★大戶接手,NONE,,2026-05-08
1402,遠東新,上市,STOCK,,0,0,0,17,0,3,0,5,0,5,4,0,0,0,0,0.7,0.0,-0.03,44.9,-98,-353,-247,{},0,0,-28.4,0,-0.06,0,0.89,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1409,新纖,上市,STOCK,,0,0,0,19,0,0,0,5,0,5,9,0,0,0,0,2.7,0.0,-0.03,52.4,0,1,1,{},0,0,-5.1,0,-0.03,0,0.56,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
1410,南染,上市,STOCK,,0,0,0,25,1,0,0,0,0,15,9,1,0,0,0,2.1,0.0,0.0,34.6,0,0,0,{},0,0,5.2,1,0.0,0,1.35,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
1413,宏洲,上市,STOCK,,0,0,0,47,10,0,0,13,0,15,9,5,0,0,0,0.0,0.0,0.0,51.5,0,0,0,{},0,0,60.2,1,0.0,0,0.44,1,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
1414,東和,上市,STOCK,,0,0,0,25,3,0,0,3,0,15,4,3,0,0,0,2.1,0.0,0.3,38.1,0,0,0,{},0,0,6.8,1,0.0,0,1.39,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1416,廣豐,上市,STOCK,,0,0,0,12,3,0,0,0,0,5,4,3,0,0,0,8.3,0.0,-0.08,38.5,0,0,0,{},0,0,10.6,1,0.0,0,1.0,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1417,嘉裕,上市,STOCK,,0,0,0,22,3,0,0,0,0,15,4,3,0,0,0,3.1,0.0,0.22,31.5,0,0,0,{},0,0,4.0,1,0.0,0,0.59,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1418,東華,上市,STOCK,,0,0,0,48,1,0,0,13,0,25,9,1,0,0,0,6.1,0.0,0.73,55.6,0,0,0,{},0,0,24.4,1,0.0,0,0.11,1,0,0,0,★籌碼集中 ★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
1419,新紡,上市,STOCK,,0,0,0,33,1,0,0,13,0,15,4,2,0,0,0,1.7,0.0,0.01,52.5,0,0,0,{},0,0,27.8,0,0.0,0,0.55,1,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1423,利華,上市,STOCK,,0,0,0,20,6,0,0,5,0,5,4,3,0,0,0,0.4,0.0,-0.42,50.7,0,0,0,{},0,0,43.4,1,0.0,0,0.24,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1432,大魯閣,上市,STOCK,,0,0,0,24,0,0,0,5,0,15,4,0,0,0,0,0.4,0.0,0.0,44.4,0,0,0,{},0,0,-3.3,1,0.0,0,1.09,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1434,福懋,上市,STOCK,,0,0,0,14,0,5,0,0,0,5,4,0,0,0,0,0.7,0.0,-0.11,38.9,0,0,197,{},0,0,-37.9,0,0.02,1,0.94,0,0,0,0,★投信護盤 ★籌碼乾淨,NONE,,2026-05-08
1435,中福,上市,STOCK,,0,0,0,31,0,0,0,7,0,15,9,0,0,0,0,0.0,0.0,0.0,49.8,0,0,0,{},0,0,-4.2,0,0.0,0,28.14,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
1436,華友聯,上市,STOCK,,0,0,0,9,0,0,0,0,0,5,4,0,0,0,0,2.1,0.0,-0.03,27.5,0,-2,-3,{},0,0,-5.6,0,-0.01,0,1.15,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1437,勤益控,上市,STOCK,,0,0,0,12,3,0,0,0,0,5,4,3,0,0,0,3.9,0.0,-0.02,25.5,0,0,0,{},0,0,5.0,0,0.0,0,1.04,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1438,三地開發,上市,STOCK,,0,0,0,22,3,0,0,0,0,15,4,3,0,0,0,0.5,0.0,0.01,14.3,0,0,0,{},0,0,6.7,1,0.0,0,5.15,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1439,雋揚,上市,STOCK,,0,0,0,27,3,0,0,5,0,15,4,4,0,0,0,5.2,0.0,0.06,51.5,0,0,0,{},0,0,27.6,1,0.0,0,0.68,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1440,南紡,上市,STOCK,,0,0,0,12,0,3,0,0,0,5,4,0,0,0,0,1.1,0.0,-0.05,32.8,0,1,1,{},0,0,-47.4,0,0.0,0,1.11,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1441,大東,上市,STOCK,,0,0,0,31,5,0,0,2,0,15,9,5,0,0,0,0.0,0.0,0.03,42.9,0,0,0,{},0,0,5.2,1,0.0,0,0.7,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
1442,名軒,上市,STOCK,,0,0,0,21,0,0,0,2,0,15,4,0,0,0,0,3.4,0.0,0.06,48.1,0,0,0,{},0,0,-7.7,0,-0.12,0,1.34,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1443,立益,上市,STOCK,,0,0,0,32,0,0,0,13,0,15,4,0,0,0,0,0.1,0.0,0.02,63.5,0,0,0,{},0,0,-2.7,1,0.0,0,0.57,1,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1444,力麗,上市,STOCK,,0,0,0,28,4,0,0,0,0,15,9,1,0,0,0,0.0,0.0,0.01,39.7,0,0,0,{},0,0,33.1,0,0.0,0,0.54,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
1445,大宇,上市,STOCK,,0,0,0,27,3,0,0,5,0,15,4,3,0,0,0,4.1,0.0,0.05,45.5,0,0,0,{},0,0,28.0,1,0.0,0,0.21,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1446,宏和,上市,STOCK,,0,0,0,9,0,0,0,0,0,5,4,0,0,0,0,6.7,0.0,-0.06,39.7,0,0,0,{},0,0,-15.3,0,0.0,0,0.79,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1447,力鵬,上市,STOCK,,0,0,0,16,0,0,0,2,0,5,9,0,0,0,0,0.0,0.0,-0.03,42.5,0,0,0,{},0,0,-17.3,0,0.0,0,0.63,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
1449,佳和,上市,STOCK,,0,0,0,12,1,0,0,2,0,5,4,2,0,0,0,13.6,0.0,-0.36,45.1,0,0,0,{},0,0,5.6,0,0.0,0,1.1,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1451,年興,上市,STOCK,,0,0,0,19,0,0,0,0,0,15,4,0,0,0,0,1.3,0.0,0.16,34.8,0,0,0,{},0,0,-19.3,0,0.0,0,0.91,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1452,宏益,上市,STOCK,,0,0,0,27,3,0,0,0,0,15,9,4,0,0,0,0.3,0.0,0.23,34.1,0,0,0,{},0,0,14.2,1,0.0,0,0.87,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
1453,大將,上市,STOCK,,0,0,0,22,1,0,0,2,0,15,4,1,0,0,0,4.7,0.0,0.01,41.2,0,0,0,{},0,0,5.9,1,0.0,0,0.38,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1454,台富,上市,STOCK,,0,0,0,23,1,0,0,13,0,5,4,1,0,0,0,6.3,0.0,-0.08,59.4,0,0,0,{},0,0,8.7,0,0.0,0,0.79,1,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1455,集盛,上市,STOCK,,0,0,0,19,0,0,0,0,0,15,4,0,0,0,0,2.2,0.0,0.06,37.8,0,0,0,{},0,0,-15.2,0,0.0,0,0.55,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1456,怡華,上市,STOCK,,0,0,0,15,1,0,0,5,0,5,4,1,0,0,0,1.4,0.0,-0.04,54.7,0,0,0,{},0,0,10.0,1,0.0,0,2.26,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1457,宜進,上市,STOCK,,0,0,0,25,8,0,0,3,0,5,9,5,0,0,0,0.6,0.0,-0.29,38.8,0,0,0,{},0,0,35.2,1,0.0,0,0.64,0,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
1459,聯發,上市,STOCK,,0,0,0,37,5,0,0,13,0,15,4,5,0,0,0,0.4,0.0,0.02,55.9,0,0,0,{},0,0,14.1,1,0.0,0,0.56,1,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1460,宏遠,上市,STOCK,,0,0,0,45,3,0,0,18,0,15,9,4,0,0,0,0.0,0.0,0.03,65.6,0,0,0,{},0,0,21.2,1,0.0,0,0.88,2,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
1463,強盛新,上市,STOCK,,0,0,0,42,5,0,0,18,0,15,4,5,0,0,0,0.6,0.0,0.0,50.5,0,0,0,{},0,0,7.7,1,0.0,0,0.89,2,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1464,得力,上市,STOCK,,0,0,0,20,1,0,0,0,0,15,4,2,0,0,0,1.6,0.0,0.19,36.9,0,0,0,{},0,0,13.2,0,0.0,0,0.68,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1465,偉全,上市,STOCK,,0,0,0,26,5,0,0,2,0,15,4,5,0,0,0,13.0,0.0,0.0,48.5,0,0,0,{},0,0,18.6,1,0.0,0,0.81,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1466,聚隆,上市,STOCK,,0,0,0,19,0,0,0,0,0,15,4,0,0,0,0,17.1,0.0,0.07,37.6,0,0,0,{},0,0,-10.7,0,0.0,0,0.47,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1467,南緯,上市,STOCK,,0,0,0,11,0,0,0,2,0,5,4,0,0,0,0,10.8,0.0,-0.44,46.3,0,0,0,{},0,0,-19.4,1,0.0,0,0.4,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1468,昶和,上市,STOCK,,0,0,0,40,8,0,0,8,0,15,9,5,0,0,0,0.0,0.0,0.0,56.1,0,0,0,{},0,0,34.0,1,0.0,0,0.98,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
1470,大統新創,上市,STOCK,,0,0,0,49,5,0,0,20,0,15,9,8,0,0,0,0.0,0.0,0.0,51.8,0,0,0,{},0,0,21.7,1,0.0,0,0.83,2,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
1471,首利,上市,STOCK,,0,0,0,26,0,0,0,2,0,15,9,0,0,0,0,0.0,0.0,0.03,41.6,0,0,0,{},0,0,-14.2,0,0.0,0,0.74,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
1472,三洋實業,上市,STOCK,,0,0,0,27,5,0,0,2,0,15,5,5,0,0,0,47.3,0.0,0.0,42.3,0,0,0,{},0,0,25.0,0,0.0,0,0.92,0,0,0,0,★大戶接手 ★融資退場,NONE,,2026-05-08
1473,台南,上市,STOCK,,0,0,0,12,3,0,0,0,0,5,4,4,0,0,0,2.3,0.0,-0.01,19.8,0,0,0,{},0,0,21.2,1,0.0,0,0.38,0,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1474,弘裕,上市,STOCK,,0,0,0,24,3,0,0,2,0,15,4,4,0,0,0,10.4,0.0,0.0,45.9,0,0,0,{},0,0,29.3,1,0.0,0,0.73,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1475,業旺,上市,STOCK,,0,0,0,31,5,0,0,2,0,15,9,5,0,0,0,2.2,0.0,0.0,43.0,0,0,0,{},0,0,19.0,1,0.0,0,1.87,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
1476,儒鴻,上市,STOCK,,0,0,0,32,0,5,0,8,0,15,4,0,0,0,0,0.9,0.0,0.43,51.1,-9,-9,-98,{},0,0,-4.1,0,0.69,1,1.65,0,0,0,0,★投信護盤 ★籌碼乾淨,NONE,,2026-05-08
1477,聚陽,上市,STOCK,,0,0,0,27,0,13,0,5,0,5,4,0,9,0,0,1.5,0.0,-0.49,43.6,694,1164,1633,{},0,0,-37.1,1,-0.56,0,1.04,0,0,0,0,★投信認養中 ★籌碼乾淨,NONE,,2026-05-08
1480,東盟開發,上市,STOCK,,0,0,0,35,0,0,0,18,0,15,2,0,0,0,0,0.0,0.0,0.0,51.2,0,0,0,{},0,0,0.0,0,0.0,0,1.68,2,0,0,0,,NONE,,2026-05-08
1503,士電,上市,STOCK,,0,0,0,42,0,3,0,20,0,15,4,0,0,0,0,2.5,0.0,0.12,57.3,0,108,108,{},0,0,-2.7,1,0.02,0,2.11,1,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1504,東元,上市,STOCK,,0,0,0,40,0,8,0,13,0,15,4,0,1,0,0,4.7,0.0,0.18,66.1,366,379,365,{},0,0,-10.0,0,-0.02,1,1.23,1,0,0,0,★投信護盤 ★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1506,正道,上市,STOCK,,0,0,0,27,3,0,0,0,0,15,9,4,0,0,0,0.0,0.0,0.14,34.8,0,0,0,{},0,0,2.3,0,0.0,0,0.57,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
1512,瑞利,上市,STOCK,,0,0,0,32,3,0,0,5,0,15,9,3,0,0,0,0.0,0.0,0.47,47.0,0,0,0,{},0,0,20.2,1,0.0,0,0.57,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
1513,中興電,上市,STOCK,,0,0,0,34,0,5,0,20,0,5,4,0,0,0,0,7.2,0.0,-0.27,57.9,-159,-420,-471,{},0,0,-7.9,0,-0.06,1,2.13,1,0,0,0,★投信護盤 ★籌碼乾淨,NONE,,2026-05-08
1514,亞力,上市,STOCK,,0,0,0,29,0,0,0,20,0,5,4,0,0,0,0,10.9,0.1,-0.38,64.2,0,0,0,{},0,0,-3.6,1,-0.02,0,2.61,1,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1515,力山,上市,STOCK,,0,0,0,22,0,0,0,3,0,15,4,0,0,0,0,4.0,0.0,0.51,29.9,0,0,0,{},0,0,-4.0,0,0.0,0,0.95,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1516,川飛,上市,STOCK,,0,0,0,41,4,0,0,13,0,15,9,1,0,0,0,0.0,0.0,0.0,58.7,0,0,0,{},0,0,30.0,0,0.0,0,0.33,1,0,0,0,★籌碼乾淨 ★融資退場,NONE,,2026-05-08
1517,利奇,上市,STOCK,,0,0,0,22,3,0,0,0,0,15,4,4,0,0,0,2.3,0.0,0.0,23.0,0,0,0,{},0,0,6.2,1,0.0,0,0.89,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1519,華城,上市,STOCK,,0,0,0,28,0,6,0,13,0,5,4,0,1,0,0,4.0,0.0,-0.23,52.7,25,27,-6,{},0,0,-0.5,0,0.02,0,1.54,1,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1521,大億,上市,STOCK,,0,0,0,31,5,0,0,7,0,15,4,5,0,0,0,2.1,0.0,0.0,46.2,0,0,0,{},0,0,21.5,1,0.0,0,0.61,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1522,堤維西,上市,STOCK,,0,0,0,29,0,0,0,10,0,15,4,0,0,0,0,5.7,0.1,0.35,46.6,-3,-4,-528,{},0,0,-18.0,0,-0.45,0,3.89,1,0,0,0,★籌碼乾淨,NONE,,2026-05-08
1522A,堤維西甲特,上市,STOCK,,0,0,0,35,0,0,0,18,0,15,2,0,0,0,0,0.0,0.0,0.0,51.9,0,0,0,{},0,0,0.0,0,0.0,0,2.13,2,0,0,0,,NONE,,2026-05-08
1524,耿鼎,上市,STOCK,,0,0,0,30,3,0,0,8,0,15,4,4,0,0,0,11.3,0.0,0.24,51.3,0,0,0,{},0,0,0.6,1,0.0,0,2.37,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1525,江申,上市,STOCK,,0,0,0,35,6,0,0,10,0,15,4,4,0,0,0,1.2,0.0,0.06,48.9,0,0,0,{},0,0,47.9,0,0.0,0,0.34,1,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1526,日馳,上市,STOCK,,0,0,0,20,1,0,0,0,0,15,4,1,0,0,0,4.6,0.0,0.0,29.9,0,0,0,{},0,0,15.4,1,0.0,0,0.88,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1527,鑽全,上市,STOCK,,0,0,0,25,1,0,0,5,0,15,4,1,0,0,0,1.8,0.0,0.27,40.1,0,0,0,{},0,0,3.2,1,0.0,0,1.6,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1528,恩德,上市,STOCK,,0,0,0,24,0,0,0,12,0,5,7,0,0,0,0,20.2,0.8,-0.24,47.6,0,-5,-15,{},0,0,-10.0,1,-0.09,0,0.37,2,0,0,0,★融資退場,NONE,,2026-05-08
1529,樂事綠能,上市,STOCK,,0,0,0,24,0,0,0,5,0,15,4,0,0,0,0,9.0,0.0,0.07,44.6,0,0,0,{},0,0,-17.6,0,0.0,0,1.91,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1530,亞崴,上市,STOCK,,0,0,0,34,8,0,0,2,0,15,9,5,0,0,0,0.5,0.0,0.0,42.8,0,0,0,{},0,0,40.4,1,0.0,0,0.45,0,0,0,0,★大戶接手 ★籌碼乾淨 ★融資退場,NONE,,2026-05-08
1531,高林股,上市,STOCK,,0,0,0,34,0,0,0,5,0,25,4,0,0,0,0,4.2,0.0,0.89,50.7,0,0,0,{},0,0,-19.8,1,0.0,0,1.1,0,0,0,0,★籌碼集中 ★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
1532,勤美,上市,STOCK,,0,0,0,19,0,0,0,0,0,15,4,0,0,0,0,2.4,0.0,0.12,32.6,-288,-589,-1111,{},0,0,-2.5,0,-0.52,0,0.99,0,0,0,0,★大戶接手 ★籌碼乾淨,NONE,,2026-05-08
